ผู้ได้รับการเสนอชื่อสรรหาเป็นสมาชิกวุฒิสภา,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
ภาควิชาชีพ,พลเอกธันวาคม ทิพยจันทร์,สมาคมนักข่าวบันเทิง,ชาย,51-60 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาควิชาชีพ,นายธีรพันธ์  นาทีกาญจนลาภ,สมาคมนักประเมินราคาอิสระไทย,ชาย,40-50 ปี,ปริญญาโท,นักกฎหมาย,
ภาควิชาชีพ,นายธีรวัฒน์  ร่มไทรทอง,สมาคมโรงพยาบาลเอกชน,ชาย,51-60 ปี,ปริญญาเอก,แพทย์,
ภาควิชาชีพ,นายธีรวัฒน์  ศรินทุ,สมาคมที่ปรึกษาด้านอนุรักษ์พลังงาน,ชาย,51-60 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาควิชาชีพ,นายนภดล  แก้วสุวรรณ,สมาคมนักเรียนเก่าเดินเรือพาณิชย์,ชาย,40-50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาควิชาชีพ, นายนรินท์พงศ์  จินาภักดิ์,สมาคมทนายความแห่งประเทศไทย,ชาย,40-50 ปี,ปริญญาตรี,นักกฎหมาย,
ภาควิชาชีพ,นายนิติพงษ์  ห่อนาค,สมาคมดนตรีแห่งประเทศไทยในพระบรมราชูปถัมภ์,ชาย,40-50 ปี,ปริญญาตรี,ผู้บริหาร / ลูกจ้างภาคเอกชน,
ภาควิชาชีพ,นายนิธิ  สถาปิตานนท์,สภาสถาปนิก,ชาย,61-70 ปี,ปริญญาโท,วิชาชีพ,
ภาควิชาชีพ,นายนิพนธ์  วงษ์ตระหง่าน,สมาคมโรงสีข้าวไทย,ชาย,61-70 ปี,ปริญญาตรี,ที่ปรึกษา,
ภาควิชาชีพ,นายนิพนธ์ ชูรัตน์,กลุ่มเกษตรกรทำนาแจระแม,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาควิชาชีพ,พลตรีนิพันธ์  ศรีไพบูลย์,สมาคมผู้ประกอบการวิทยุกระจายเสียงเพื่อชุมชนกองทัพภาคที่ 3 น่าน,ชาย,61-70 ปี,ปริญญาตรี,ข้าราชการบำนาญ,
ภาควิชาชีพ,นายนิรุตติ์  พลโคตร,สมาคมครูจังหวัดมหาสารคาม,ชาย,61-70 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์,
ภาควิชาชีพ,นายบุญชัย  หรูตระกูล,สมาคมตัวแทนประกันชีวิต,ชาย,51-60 ปี,ปริญญาตรี,อื่นๆ,
ภาควิชาชีพ,นายบุญรอด  โบว์เสรีวงศ์,สมาคมนักภาษีอากรไทย,ชาย,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาควิชาชีพ,นายประกอบ  เพชรรัตน์,สมาคมอาชีวอนามัย และความปลอดภัยในการทำงาน,ชาย,51-60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาควิชาชีพ, พลตรีประกาศิต  แก้วมณี,สมาคมผู้สื่อข่าวกีฬาแห่งประเทศไทย,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาควิชาชีพ,นายประทักษ์ สิมะพิชัยเชษฐ,สมาคมผู้ประเมินค่าทรัพย์สินแห่งประเทศไทย,ชาย,61-70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาควิชาชีพ,นายประพนธ์  อุดมทอง,สมาคมนักหนังสือพิมพ์และสื่อมวลชนนครสวรรค์,ชาย,40-50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย,
ภาควิชาชีพ,นายประพันธ์  ชลวีระวงศ์,สมาคมผู้จับสัตว์น้ำอำเภอแกลง,ชาย,61-70 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาควิชาชีพ,นางสาวประไพ  ยั่งยืน,สมาพันธ์สมาคมวิชาชีพวิทยุกระจายเสียงและวิทยุโทรทัศน์,หญิง,40-50 ปี,ปริญญาโท,วิชาชีพ,
ภาควิชาชีพ,นายประมวล วีรุตมเสน,สมาคมศิษย์เก่าแพทย์จุฬาลงกรณ์,ชาย,71-80 ปี,ปริญญาโท,ข้าราชการบำนาญ,
ภาควิชาชีพ,นายประยุทธ  คงเฉลิมวัฒน์,สมาคมผู้สื่อข่าวหนังสือพิมพ์วิทยุโทรทัศน์ภูมิภาค,ชาย,51-60 ปี,ปริญญาตรี,วิชาชีพ,
ภาควิชาชีพ,นายประยูร  จันทรุสอน,สมาคมส่งเสริมศิลปินอิสาน,ชาย,61-70 ปี,ปริญญาตรี,วิชาชีพ,
ภาควิชาชีพ,นายประยูร ดำรงชิตานนท์,สมาคมบริหารทรัพย์สินแห่งประเทศไทย,ชาย,51-60 ปี,ปริญญาโท,ผู้บริหาร / ลูกจ้างภาคเอกชน,
